file,method,catalog,edge_nodes,cache,requests,bandwidth_env,ACT,AMS,objective_base,CA,CA_rate,objective_CA,downloaded_mb,reused_mb,reuse_rate
fg_hetero_good_cache1152_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,1152,500,hetero_good,125.17901098901098,227.26250000000002,176.2207554945055,409,0.818,994.2207554945055,33084,17492,0.3458557418538437
fg_hetero_good_cache1152_req600.json,FG-DSCR-GC-K8sCA-tuned,None,None,1152,600,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,506,0.8433333333333334,1014.0559951241135,23546,22747,0.4913701855572117
fg_hetero_good_cache1152_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,1152,700,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,606,0.8657142857142858,1036.436947505066,23546,22747,0.4913701855572117
fg_hetero_good_cache1152_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,1152,800,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,706,0.8825,1053.2226617907802,23546,22747,0.4913701855572117
fg_hetero_good_cache1152_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,1152,900,hetero_good,119.55636524822694,221.88895833333333,170.72266179078014,806,0.8955555555555555,1066.2782173463356,23546,22747,0.4913701855572117
fg_hetero_good_cache1280_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,1000,hetero_good,119.05687943262411,220.10104166666667,169.5789605496454,906,0.906,1075.5789605496454,21844,24449,0.5281360032834338
fg_hetero_good_cache1280_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,200,hetero_good,126.94409722222223,230.22354166666662,178.58381944444443,104,0.52,698.5838194444444,28424,26006,0.4777879845673342
fg_hetero_good_cache1280_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,300,hetero_good,119.05687943262411,220.10104166666667,169.5789605496454,206,0.6866666666666666,856.245627216312,21844,24449,0.5281360032834338
fg_hetero_good_cache1280_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,400,hetero_good,119.05687943262411,220.10104166666667,169.5789605496454,306,0.765,934.5789605496454,21844,24449,0.5281360032834338
fg_hetero_good_cache1280_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,500,hetero_good,125.24434065934066,227.441875,176.34310782967034,409,0.818,994.3431078296703,33249,17327,0.3425933248971844
