case,num_nodes,num_domains,seed,wan_mb_s,baseline,warmup_requests,target_requests,accepted,excluded,mean_ready_s,p95_ready_s,makespan_s,registry_mb,peer_mb,same_domain_peer_mb,cross_domain_peer_mb,p2p_offload_pct,peak_link_utilization,p95_link_utilization,wan_busy_time_s,evicted_mb,refused_cache_mb,algorithm_runtime_ms
cider_nodes30_domains5_req1000,30,5,2,100.0,registry,500,500,386,114,70.6393289046561,280.89398485676116,316.8911532516902,31583.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333334,316.77715325169015,27578.0,0.0,825.7879018783569
cider_nodes30_domains5_req1000,30,5,2,100.0,dragonfly_style,500,500,386,114,15.498727871861687,68.73484686024207,70.83220843597779,1711.0,29872.0,7244.0,22628.0,94.58252857549948,1.0,0.8571428571428572,21.018013461003296,26061.0,2758.0,1363.1958812475204
cider_nodes30_domains5_req1000,30,5,2,100.0,peersync_style,500,500,386,114,15.387331480475567,68.35396907718143,70.7067782544864,1574.0,30009.0,9042.0,20967.0,95.01630624069911,1.0,0.8571428571428572,18.87115025513389,26021.0,2758.0,3240.0206848978996
cider_nodes30_domains5_req1000,30,5,2,100.0,metapipe_reactive_style,500,500,386,114,24.442457470799617,153.62498557439253,153.63748557439254,1906.0,29677.0,11027.0,18650.0,93.96510781116423,1.0,0.5000000000000001,20.790922245425396,27980.0,947.0,1539.3166840076447
cider_nodes30_domains5_req1000,30,5,2,100.0,ilrsa_style,500,500,386,114,108.17571397015666,306.0452971664238,317.9696452493788,31583.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333334,316.8049491294611,36936.0,0.0,771.083153784275
cider_nodes30_domains5_req1000,30,5,3,10.0,registry,500,500,391,109,753.62099836352,2476.5831674350566,2864.928499999992,28649.0,0.0,0.0,0.0,0.0,1.0,0.008771929824561403,2864.899999999992,22950.0,0.0,825.6335034966469
cider_nodes30_domains5_req1000,30,5,3,10.0,dragonfly_style,500,500,391,109,49.389199031169554,219.12240030979555,260.86235883406636,2447.0,26202.0,14243.0,11959.0,91.45868965757967,1.0,0.446195,244.69999999999982,24030.0,947.0,1030.6212678551674
cider_nodes30_domains5_req1000,30,5,3,10.0,peersync_style,500,500,391,109,45.0856134319705,177.86556303222028,226.29182099502634,2078.0,26571.0,15026.0,11545.0,92.74669272924011,1.0,0.49999999999999994,207.80000000000024,22083.0,1035.0,3031.604588031769
cider_nodes30_domains5_req1000,30,5,3,10.0,metapipe_reactive_style,500,500,391,109,39.795169476929885,175.84921240854987,252.27357271092802,2406.0,26243.0,11797.0,14446.0,91.60180110998638,1.0,0.446195,240.60000000000008,23286.0,1834.0,1192.9270699620247
cider_nodes30_domains5_req1000,30,5,3,10.0,ilrsa_style,500,500,391,109,1044.2080043972974,2723.38828095238,2866.2394999999915,28649.0,0.0,0.0,0.0,0.0,1.0,0.008771929824561403,2864.899999999997,29258.0,0.0,768.963523209095
cider_nodes30_domains5_req1000,30,5,3,30.0,registry,500,500,391,109,251.19064883240605,825.4498341017318,954.9951666666667,28649.0,0.0,0.0,0.0,0.0,1.0,0.026315789473684213,954.9666666666667,22950.0,0.0,825.78956335783
cider_nodes30_domains5_req1000,30,5,3,30.0,dragonfly_style,500,500,391,109,19.670656708726003,75.92203576031486,97.92902550073275,2453.0,26196.0,11475.0,14721.0,91.43774651820308,1.0,0.89239,81.76666666666662,23141.0,947.0,1090.4388278722763
cider_nodes30_domains5_req1000,30,5,3,30.0,peersync_style,500,500,391,109,17.597283545257564,59.19148407500537,72.98597091504789,1773.0,26876.0,14186.0,12690.0,93.8113023142169,1.0,1.0,59.1,22957.0,1035.0,3154.364138841629
cider_nodes30_domains5_req1000,30,5,3,30.0,metapipe_reactive_style,500,500,391,109,16.234705562082908,60.90120441540434,92.90690604426132,2437.0,26212.0,10276.0,15936.0,91.49359488987399,1.0,0.9078391120179007,81.23333333333335,23118.0,947.0,1286.9810983538628
cider_nodes30_domains5_req1000,30,5,3,30.0,ilrsa_style,500,500,391,109,348.13846839216154,907.9080847727275,956.2841362987027,28649.0,0.0,0.0,0.0,0.0,1.0,0.026315789473684213,954.9666666666675,29258.0,0.0,751.0052621364594
cider_nodes30_domains5_req1000,30,5,3,100.0,registry,500,500,391,109,75.34232994564933,247.55275065116695,287.58314539783726,28649.0,0.0,0.0,0.0,0.0,1.0,0.08771929824561404,287.55464539783725,22950.0,0.0,844.5864468812943
cider_nodes30_domains5_req1000,30,5,3,100.0,dragonfly_style,500,500,391,109,17.18054897884068,71.1216326648582,81.62926330797072,2429.0,26220.0,7173.0,19047.0,91.52151907570945,1.0,0.82899,24.5483964921045,22309.0,947.0,1284.0211689472198
cider_nodes30_domains5_req1000,30,5,3,100.0,peersync_style,500,500,391,109,16.75047757861298,72.57001845706844,82.15717889236146,1773.0,26876.0,7977.0,18899.0,93.8113023142169,1.0,0.827816374628548,18.23755488676328,23101.0,1035.0,3268.0538967251778
cider_nodes30_domains5_req1000,30,5,3,100.0,metapipe_reactive_style,500,500,391,109,14.610003542443682,54.20451358467585,69.92320607668344,2656.0,25993.0,6649.0,19344.0,90.72917030262836,1.0,0.9424899999999999,27.059671486719107,23371.0,947.0,1415.1272773742676
cider_nodes30_domains5_req1000,30,5,3,100.0,ilrsa_style,500,500,391,109,104.53876415249505,272.7748347930705,288.88977920038104,28649.0,0.0,0.0,0.0,0.0,1.0,0.08771929824561404,287.5525952276631,29258.0,0.0,750.3155618906021
cider_nodes30_domains5_req1000,30,5,4,10.0,registry,500,500,391,109,543.4699942178985,2165.7291522502114,2499.0285000000017,24990.0,0.0,0.0,0.0,0.0,1.0,0.009821928437429406,2499.0000000000014,21104.0,0.0,884.1507434844971
cider_nodes30_domains5_req1000,30,5,4,10.0,dragonfly_style,500,500,391,109,109.59408771737043,329.6469201994691,357.87193170813174,3492.0,21498.0,10839.0,10659.0,86.02641056422569,1.0,0.251265,349.1999999999994,21860.0,0.0,1133.7501928210258
cider_nodes30_domains5_req1000,30,5,4,10.0,peersync_style,500,500,391,109,102.98166586089533,312.1354938365404,329.6968806144597,3190.0,21800.0,12169.0,9631.0,87.23489395758304,1.0,0.26640820512820507,318.99999999999903,22804.0,0.0,3028.351493179798
cider_nodes30_domains5_req1000,30,5,4,10.0,metapipe_reactive_style,500,500,391,109,94.81766110876092,301.36895574115096,321.61147595591956,3146.0,21844.0,11860.0,9984.0,87.4109643857543,1.0,0.292545,314.60000000000025,20997.0,887.0,1286.4890694618225
cider_nodes30_domains5_req1000,30,5,4,10.0,ilrsa_style,500,500,391,109,816.9835102759398,2439.720198863638,2499.2280000000032,24990.0,0.0,0.0,0.0,0.0,1.0,0.009821176026902165,2499.000000000004,27515.0,0.0,833.9643999934196
cider_nodes30_domains5_req1000,30,5,4,30.0,registry,500,500,391,109,181.1438458301542,721.862485583544,833.0284999999996,24990.0,0.0,0.0,0.0,0.0,1.0,0.029465785312288214,832.9999999999995,21104.0,0.0,880.4115951061249
cider_nodes30_domains5_req1000,30,5,4,30.0,dragonfly_style,500,500,391,109,37.90505177757934,109.6278212532055,124.41449588791616,3451.0,21539.0,10530.0,11009.0,86.19047619047619,1.0,0.6851033333333334,115.03333333333306,21728.0,0.0,1206.5898552536964
cider_nodes30_domains5_req1000,30,5,4,30.0,peersync_style,500,500,391,109,36.01189381527738,107.32227376670289,121.05052587871421,3190.0,21800.0,11796.0,10004.0,87.23489395758304,1.0,0.6805800000000001,106.33333333333341,22118.0,0.0,3093.786969780922
cider_nodes30_domains5_req1000,30,5,4,30.0,metapipe_reactive_style,500,500,391,109,34.481195539351845,107.23538775875645,132.95972751200668,3533.0,21457.0,10219.0,11238.0,85.8623449379752,1.0,0.6633100000000001,117.76666666666668,21030.0,887.0,1356.5337657928467
cider_nodes30_domains5_req1000,30,5,4,30.0,ilrsa_style,500,500,391,109,272.4069050242779,813.590603284785,833.2526802881845,24990.0,0.0,0.0,0.0,0.0,1.0,0.029463528080706496,833.0000000000002,27515.0,0.0,815.7500848174095
cider_nodes30_domains5_req1000,30,5,4,100.0,registry,500,500,391,109,54.332121886625245,216.50888570950238,250.34802674205545,24990.0,0.0,0.0,0.0,0.0,1.0,0.09821928437429406,250.31952674205544,21104.0,0.0,895.5653086304665
cider_nodes30_domains5_req1000,30,5,4,100.0,dragonfly_style,500,500,391,109,13.781717026769604,48.32953140608029,50.50255258126316,3260.0,21730.0,10115.0,11615.0,86.9547819127651,1.0,1.0,33.54559385922119,20916.0,218.0,1362.700194120407
cider_nodes30_domains5_req1000,30,5,4,100.0,peersync_style,500,500,391,109,12.78156870930805,38.54072781300723,51.79820510865788,3190.0,21800.0,10616.0,11184.0,87.23489395758304,1.0,1.0,32.66167357838286,20125.0,1323.0,3169.3447828292847
cider_nodes30_domains5_req1000,30,5,4,100.0,metapipe_reactive_style,500,500,391,109,17.05871172597716,89.91331379538715,92.00940428471101,3329.0,21661.0,6699.0,14962.0,86.67867146858744,1.0,0.7032942301741357,33.836601801851735,22453.0,218.0,1417.8204163908958
cider_nodes30_domains5_req1000,30,5,4,100.0,ilrsa_style,500,500,391,109,81.81402793313748,244.44697886617735,250.5851100705774,24990.0,0.0,0.0,0.0,0.0,1.0,0.09821176026902166,250.32890426987933,27515.0,0.0,817.5619393587112
cider_nodes30_domains5_req1000,30,5,5,10.0,registry,500,500,390,110,636.7585528897337,2478.786847569289,2807.928499999997,28079.0,0.0,0.0,0.0,0.0,1.0,0.008967877957942445,2807.8999999999965,23618.0,0.0,845.2081829309464
cider_nodes30_domains5_req1000,30,5,5,10.0,dragonfly_style,500,500,390,110,44.955193769361365,230.58179575913067,308.5350782241856,2988.0,25091.0,10797.0,14294.0,89.35859539157377,1.0,0.333975,298.79999999999995,23738.0,0.0,1047.462210059166
cider_nodes30_domains5_req1000,30,5,5,10.0,peersync_style,500,500,390,110,40.667398388250184,202.93314786503467,256.6437772869281,2411.0,25668.0,13861.0,11807.0,91.4135118772036,1.0,0.43544499999999997,241.1,25535.0,0.0,3305.454380810261
cider_nodes30_domains5_req1000,30,5,5,10.0,metapipe_reactive_style,500,500,390,110,47.81018954434594,287.48878582330883,379.2231438222593,3718.0,24361.0,12134.0,12227.0,86.75878770611489,1.0,0.26599,371.79999999999995,22653.0,0.0,1210.3141322731972
cider_nodes30_domains5_req1000,30,5,5,10.0,ilrsa_style,500,500,390,110,1018.5042094709316,2734.9652348521026,2808.469999999993,28079.0,0.0,0.0,0.0,0.0,1.0,0.008967877957942445,2807.899999999995,27934.0,0.0,831.0783430933952
cider_nodes30_domains5_req1000,30,5,5,30.0,registry,500,500,390,110,212.24850877221454,826.1468475692905,935.9951666666674,28079.0,0.0,0.0,0.0,0.0,1.0,0.026986401552257816,935.9666666666674,23618.0,0.0,843.755193054676
cider_nodes30_domains5_req1000,30,5,5,30.0,dragonfly_style,500,500,390,110,17.026252133550788,73.1454028603995,103.25695681849828,2784.0,25295.0,8482.0,16813.0,90.08511699134584,1.0,0.77849,92.79999999999993,23731.0,0.0,1191.839687526226
cider_nodes30_domains5_req1000,30,5,5,30.0,peersync_style,500,500,390,110,16.052669060384016,74.36381698100293,93.39328407620955,2335.0,25744.0,10105.0,15639.0,91.6841767869226,1.0,0.89239,77.83333333333329,24079.0,0.0,3256.057135760784
cider_nodes30_domains5_req1000,30,5,5,30.0,metapipe_reactive_style,500,500,390,110,15.311282002792243,67.49592843286348,105.07623816836646,2818.0,25261.0,9754.0,15507.0,89.9640300580505,1.0,0.831655,93.93333333333332,22814.0,0.0,1323.2578113675117
cider_nodes30_domains5_req1000,30,5,5,30.0,ilrsa_style,500,500,390,110,339.5760704277534,911.8056612314527,936.5366666666702,28079.0,0.0,0.0,0.0,0.0,1.0,0.026903633873827337,935.9666666666701,27934.0,0.0,796.9698682427406
cider_nodes30_domains5_req1000,30,5,5,100.0,registry,500,500,390,110,63.67310518099981,247.72299133923232,281.9509006991504,28079.0,0.0,0.0,0.0,0.0,1.0,0.0899546718408594,281.92240069915044,23618.0,0.0,862.9717752337456
cider_nodes30_domains5_req1000,30,5,5,100.0,dragonfly_style,500,500,390,110,9.93773148097821,45.24149554524017,52.53939781413434,2706.0,25373.0,6135.0,19238.0,90.36290466184693,1.0,1.0,29.20730568405032,23440.0,0.0,1315.665677189827
cider_nodes30_domains5_req1000,30,5,5,100.0,peersync_style,500,500,390,110,9.907631823421903,45.4540109491396,50.10515182870854,2134.0,25945.0,9017.0,16928.0,92.40001424552156,1.0,1.0,22.487357525649422,26533.0,0.0,3515.042744576931
cider_nodes30_domains5_req1000,30,5,5,100.0,metapipe_reactive_style,500,500,390,110,9.09471442036504,36.399898229945336,52.14387751095076,3121.0,24958.0,6812.0,18146.0,88.8849317995655,1.0,1.0,33.31303671340611,22321.0,887.0,1415.647454559803
cider_nodes30_domains5_req1000,30,5,5,100.0,ilrsa_style,500,500,390,110,101.96707712725848,273.7232911390707,282.50565282371923,28079.0,0.0,0.0,0.0,0.0,1.0,0.08967877957942447,281.91236982055347,27934.0,0.0,796.1316481232643
cider_nodes40_domains8_req1000,40,8,1,10.0,registry,500,500,464,36,731.5173748903726,2627.2220289359116,2881.6134999999986,28813.0,0.0,0.0,0.0,0.0,1.0,0.007222688486890099,2881.2999999999993,21019.0,0.0,1426.77403986454
cider_nodes40_domains8_req1000,40,8,1,10.0,dragonfly_style,500,500,464,36,36.10490755893993,188.25027804222012,224.6997450499658,2169.0,26644.0,8544.0,18100.0,92.47214798875508,1.0,0.37375,216.90000000000086,19705.0,842.0,2144.982747733593
cider_nodes40_domains8_req1000,40,8,1,10.0,peersync_style,500,500,464,36,34.62177413479618,171.85163552723034,195.5405000000005,1905.0,26908.0,10715.0,16193.0,93.38840106896193,1.0,0.43544499999999997,190.50000000000054,18022.0,842.0,5807.97678232193
cider_nodes40_domains8_req1000,40,8,1,10.0,metapipe_reactive_style,500,500,464,36,38.82239245792944,207.7425897810303,240.04112028049065,2360.0,26453.0,10843.0,15610.0,91.80925276784785,1.0,0.33623188405797105,236.00000000000057,19919.0,290.0,2454.4388726353645
cider_nodes40_domains8_req1000,40,8,1,10.0,ilrsa_style,500,500,464,36,1018.0443187789709,2790.719333545165,2882.2663433333205,28813.0,0.0,0.0,0.0,0.0,1.0,0.007222688486890099,2881.299999999991,25745.0,0.0,1340.2901887893677
cider_nodes40_domains8_req1000,40,8,1,30.0,registry,500,500,464,36,243.83921397083296,875.6553622692495,960.7468333333355,28813.0,0.0,0.0,0.0,0.0,1.0,0.021668065460670294,960.4333333333353,21019.0,0.0,1430.3537607192993
cider_nodes40_domains8_req1000,40,8,1,30.0,dragonfly_style,500,500,464,36,15.541528228368104,72.59804683249419,86.53307838329816,2362.0,26451.0,8578.0,17873.0,91.80231145663416,1.0,0.77849,78.7333333333332,19832.0,842.0,2236.8282079696655
cider_nodes40_domains8_req1000,40,8,1,30.0,peersync_style,500,500,464,36,14.374223810687804,63.168796183577285,77.92153052582988,1905.0,26908.0,10715.0,16193.0,93.38840106896193,1.0,0.8180700000000001,63.499999999999844,18714.0,842.0,5913.766048848629
cider_nodes40_domains8_req1000,40,8,1,30.0,metapipe_reactive_style,500,500,464,36,15.434602000651347,73.00424388158656,88.43388945366817,2362.0,26451.0,10695.0,15756.0,91.80231145663416,1.0,0.7856940821521733,78.73333333333332,19441.0,290.0,2520.401604473591
cider_nodes40_domains8_req1000,40,8,1,30.0,ilrsa_style,500,500,464,36,339.424704428707,930.5190201793746,961.39958445076,28813.0,0.0,0.0,0.0,0.0,1.0,0.021668065460670294,960.4333333333351,25745.0,0.0,1336.2334594130516
cider_nodes40_domains8_req1000,40,8,1,100.0,registry,500,500,464,36,73.15337510902242,262.61232483312216,288.94139417052554,28813.0,0.0,0.0,0.0,0.0,1.0,0.07222688486890098,288.62789417052545,21019.0,0.0,1427.655689418316
cider_nodes40_domains8_req1000,40,8,1,100.0,dragonfly_style,500,500,464,36,7.932276121512542,31.250455290608258,41.723222017323224,2237.0,26576.0,6856.0,19720.0,92.23614340748968,1.0,1.0,23.31546621514818,18880.0,842.0,2671.9039231538773
cider_nodes40_domains8_req1000,40,8,1,100.0,peersync_style,500,500,464,36,7.311794603157595,27.85745250872116,41.7241479633883,1905.0,26908.0,8945.0,17963.0,93.38840106896193,1.0,1.0,19.070373120847083,19223.0,842.0,6174.937106668949
cider_nodes40_domains8_req1000,40,8,1,100.0,metapipe_reactive_style,500,500,464,36,7.835681116610825,27.507186093878175,40.949495893890166,2564.0,26249.0,8786.0,17463.0,91.10123902405164,1.0,1.0,25.97699379900238,17755.0,448.0,2671.8375086784363
cider_nodes40_domains8_req1000,40,8,1,100.0,ilrsa_style,500,500,464,36,101.91431955476551,279.44280715752683,289.5491932132222,28813.0,0.0,0.0,0.0,0.0,1.0,0.07222688486890098,288.5957412952876,25745.0,0.0,1360.8144894242287
cider_nodes40_domains8_req1000,40,8,2,10.0,registry,500,500,464,36,1168.8975971828452,3365.852099822567,3698.5274999999892,36981.0,0.0,0.0,0.0,0.0,1.0,0.005714298775540059,3698.0999999999913,31837.0,0.0,1401.9274339079857
cider_nodes40_domains8_req1000,40,8,2,10.0,dragonfly_style,500,500,464,36,31.51260304706664,147.99069152148655,183.92849999999976,1839.0,35142.0,11811.0,23331.0,95.02717611746573,1.0,0.50253,183.8999999999998,30453.0,692.0,2321.648947894573
cider_nodes40_domains8_req1000,40,8,2,10.0,peersync_style,500,500,464,36,29.789799280357574,122.63384886901073,155.32765026228347,1387.0,35594.0,13974.0,21620.0,96.24942538060085,1.0,0.58509,138.70000000000002,30534.0,692.0,5829.119734466076
cider_nodes40_domains8_req1000,40,8,2,10.0,metapipe_reactive_style,500,500,464,36,28.866331445939934,125.64519759145873,155.96458880546922,1473.0,35508.0,10614.0,24894.0,96.01687352965035,1.0,0.58689,147.2999999999999,30179.0,692.0,2806.581385433674
cider_nodes40_domains8_req1000,40,8,2,10.0,ilrsa_style,500,500,464,36,1490.354342270612,3479.436414501386,3698.9265000000028,36981.0,0.0,0.0,0.0,0.0,1.0,0.005714298775540059,3698.100000000006,33434.0,0.0,1303.4758120775223
cider_nodes40_domains8_req1000,40,8,2,30.0,registry,500,500,464,36,389.62530856679354,1121.9186803388716,1233.1275000000016,36981.0,0.0,0.0,0.0,0.0,1.0,0.017142896326620177,1232.7000000000028,31837.0,0.0,1402.264155447483
cider_nodes40_domains8_req1000,40,8,2,30.0,dragonfly_style,500,500,464,36,24.462164074101025,86.45112706016688,104.53714610804667,1758.0,35223.0,9731.0,25492.0,95.24620751196561,1.0,0.6612122224077476,58.59999999999997,30624.0,692.0,2570.252276957035
cider_nodes40_domains8_req1000,40,8,2,30.0,peersync_style,500,500,464,36,24.415025475309122,86.38666879099793,102.53174188836147,1513.0,35468.0,12536.0,22932.0,95.90870987804549,1.0,0.665585,50.43333333333326,30279.0,692.0,5951.507471501827
cider_nodes40_domains8_req1000,40,8,2,30.0,metapipe_reactive_style,500,500,464,36,23.837493586808208,81.44182396752501,102.06064325121255,1827.0,35154.0,9622.0,25532.0,95.05962521294718,1.0,0.7120000000000001,60.89999999999996,29529.0,692.0,2859.7998172044754
cider_nodes40_domains8_req1000,40,8,2,30.0,ilrsa_style,500,500,464,36,496.84464110929883,1160.1972023801688,1233.5265000000002,36981.0,0.0,0.0,0.0,0.0,1.0,0.017142896326620177,1232.7000000000032,33434.0,0.0,1298.2391715049744
cider_nodes40_domains8_req1000,40,8,2,100.0,registry,500,500,464,36,116.89553058045124,336.5420636359183,374.24267561320227,36981.0,0.0,0.0,0.0,0.0,1.0,0.05714298775540059,373.81517561320214,31837.0,0.0,1394.5166170597076
cider_nodes40_domains8_req1000,40,8,2,100.0,dragonfly_style,500,500,464,36,24.253845488154305,87.31811508195393,101.87512361803273,1620.0,35361.0,9806.0,25555.0,95.61937211000243,1.0,0.6705463083677583,17.20202571539108,30747.0,692.0,2818.8616335392
cider_nodes40_domains8_req1000,40,8,2,100.0,peersync_style,500,500,464,36,24.441285101447672,87.12162698866867,101.56029895929476,1387.0,35594.0,12642.0,22952.0,96.24942538060085,1.0,0.6666666666666665,14.006035491254176,30754.0,692.0,6087.850861251354
cider_nodes40_domains8_req1000,40,8,2,100.0,metapipe_reactive_style,500,500,464,36,19.83708024864605,63.32985457153574,110.39159593630981,2376.0,34605.0,9585.0,25020.0,93.57507909467023,1.0,0.6402777777777777,23.80143591140307,29469.0,692.0,3010.9651759266853
cider_nodes40_domains8_req1000,40,8,2,100.0,ilrsa_style,500,500,464,36,149.16648306605683,348.4690789940301,374.54199576822214,36981.0,0.0,0.0,0.0,0.0,1.0,0.05714298775540059,373.71549576822196,33434.0,0.0,1294.0758094191551
cider_nodes40_domains8_req1000,40,8,3,10.0,registry,500,500,467,33,786.2779909644274,2679.9928656775396,2906.328499999996,29063.0,0.0,0.0,0.0,0.0,1.0,0.006674480258222292,2906.299999999996,23350.0,0.0,1287.139780819416
cider_nodes40_domains8_req1000,40,8,3,10.0,dragonfly_style,500,500,467,33,53.24934560059364,238.30122871091547,300.5087025682406,2991.0,26072.0,10345.0,15727.0,89.70856415373498,1.0,0.25,299.1000000000008,20306.0,369.0,2046.917624771595
cider_nodes40_domains8_req1000,40,8,3,10.0,peersync_style,500,500,467,33,43.45887225907094,206.00926421322933,238.43608021919502,2302.0,26761.0,10895.0,15866.0,92.07927605546571,1.0,0.33232333333333336,230.20000000000076,20814.0,922.0,4956.147685647011
cider_nodes40_domains8_req1000,40,8,3,10.0,metapipe_reactive_style,500,500,467,33,42.635791460020485,200.01406620523332,263.6846924468569,2577.0,26486.0,8934.0,17552.0,91.1330557753845,1.0,0.317075,257.7000000000003,21661.0,1591.0,2143.952652812004
cider_nodes40_domains8_req1000,40,8,3,10.0,ilrsa_style,500,500,467,33,1047.3027447697125,2843.6416530453503,2906.7332074675137,29063.0,0.0,0.0,0.0,0.0,1.0,0.006674480258222292,2906.2999999999874,27404.0,0.0,1159.2643857002258
cider_nodes40_domains8_req1000,40,8,3,30.0,registry,500,500,467,33,262.07694046478434,893.2595323442084,968.7951666666654,29063.0,0.0,0.0,0.0,0.0,1.0,0.020023440774666876,968.7666666666653,23350.0,0.0,1262.0102986693382
cider_nodes40_domains8_req1000,40,8,3,30.0,dragonfly_style,500,500,467,33,17.092103546164502,69.17784201900591,91.48624178291124,2536.0,26527.0,8598.0,17929.0,91.27412861714207,1.0,0.7619899999999998,84.53333333333323,20043.0,1809.0,2110.456869006157
cider_nodes40_domains8_req1000,40,8,3,30.0,peersync_style,500,500,467,33,16.99350741734056,69.01117535233928,86.43601323889915,2302.0,26761.0,9143.0,17618.0,92.07927605546571,1.0,0.7870699999999999,76.73333333333328,20115.0,1809.0,5126.668535172939
cider_nodes40_domains8_req1000,40,8,3,30.0,metapipe_reactive_style,500,500,467,33,16.95782685596026,69.65313482717532,82.77867868886528,2345.0,26718.0,7216.0,19502.0,91.9313216116712,1.0,0.7694793702580834,78.1666666666667,22330.0,1591.0,2272.442027926445
cider_nodes40_domains8_req1000,40,8,3,30.0,ilrsa_style,500,500,467,33,349.16387296377263,948.1451784893826,969.1481729437231,29063.0,0.0,0.0,0.0,0.0,1.0,0.020023440774666876,968.7666666666676,27404.0,0.0,1157.0217907428741
cider_nodes40_domains8_req1000,40,8,3,100.0,registry,500,500,467,33,78.60692329367356,267.90258116420233,290.82975912502593,29063.0,0.0,0.0,0.0,0.0,1.0,0.06674480258222293,290.8012591250259,23350.0,0.0,1262.2933983802795
cider_nodes40_domains8_req1000,40,8,3,100.0,dragonfly_style,500,500,467,33,8.613297257414574,28.16619805858977,36.944624355016856,2676.0,26387.0,4546.0,21841.0,90.79241647455528,1.0,1.0,27.979196003034435,19607.0,1809.0,2325.761564075947
cider_nodes40_domains8_req1000,40,8,3,100.0,peersync_style,500,500,467,33,9.052135012039034,31.360290379286475,39.450036129902415,2629.0,26434.0,6527.0,19907.0,90.9541341224237,1.0,1.0,27.503538664224152,20932.0,922.0,5076.30081474781
cider_nodes40_domains8_req1000,40,8,3,100.0,metapipe_reactive_style,500,500,467,33,10.589868753758617,44.19728579066506,54.140463684957375,2059.0,27004.0,5463.0,21541.0,92.91539070295565,1.0,0.9236111111111112,22.63700824139191,21455.0,704.0,2575.163818895817
cider_nodes40_domains8_req1000,40,8,3,100.0,ilrsa_style,500,500,467,33,104.81928757984323,284.55527094182844,291.1935087708233,29063.0,0.0,0.0,0.0,0.0,1.0,0.06674480258222293,290.91008820230667,27404.0,0.0,1181.649200618267
cider_nodes40_domains8_req1000,40,8,4,10.0,registry,500,500,467,33,1035.2348753220049,3114.955362346869,3337.441999999988,33371.0,0.0,0.0,0.0,0.0,1.0,0.006218534216862675,3337.0999999999894,27361.0,0.0,1378.683164715767
cider_nodes40_domains8_req1000,40,8,4,10.0,dragonfly_style,500,500,467,33,43.753185268240735,232.40914905829845,273.41172634982445,2708.0,30663.0,10548.0,20115.0,91.88516975817326,1.0,0.35034391304347823,270.8000000000012,26258.0,394.0,2086.2132236361504
cider_nodes40_domains8_req1000,40,8,4,10.0,peersync_style,500,500,467,33,41.4136864061884,217.08399852400083,234.73366615000054,2225.0,31146.0,12433.0,18713.0,93.33253423631297,1.0,0.40662499999999996,222.50000000000054,28273.0,394.0,5772.051520645618
cider_nodes40_domains8_req1000,40,8,4,10.0,metapipe_reactive_style,500,500,467,33,42.44178877601711,195.6534723920264,247.7285000000004,2477.0,30894.0,9361.0,21533.0,92.57738755206617,1.0,0.35694000000000004,247.7000000000004,24453.0,1281.0,2535.945378243923
cider_nodes40_domains8_req1000,40,8,4,10.0,ilrsa_style,500,500,467,33,1401.9795892731656,3212.2956940780564,3338.8669999999934,33371.0,0.0,0.0,0.0,0.0,1.0,0.006218534216862675,3337.1,32439.0,0.0,1290.896199643612
cider_nodes40_domains8_req1000,40,8,4,30.0,registry,500,500,467,33,345.0633446296457,1038.222029013549,1112.7086666666678,33371.0,0.0,0.0,0.0,0.0,1.0,0.018655602650588025,1112.3666666666688,27361.0,0.0,1379.6512559056282
cider_nodes40_domains8_req1000,40,8,4,30.0,dragonfly_style,500,500,467,33,19.481491080993724,79.17105898243673,94.18632167500265,2708.0,30663.0,7949.0,22714.0,91.88516975817326,1.0,0.7763140326146423,90.26666666666657,23874.0,1098.0,2294.14951056242
cider_nodes40_domains8_req1000,40,8,4,30.0,peersync_style,500,500,467,33,19.296131741432024,72.67165340007769,86.40033281666665,2225.0,31146.0,10666.0,20480.0,93.33253423631297,1.0,0.7833552672808173,74.1666666666666,27733.0,394.0,5968.996852636337
cider_nodes40_domains8_req1000,40,8,4,30.0,metapipe_reactive_style,500,500,467,33,22.02895103025635,68.53392539375655,84.88021921259833,2365.0,31006.0,6570.0,24436.0,92.9130083006203,1.0,0.7642329200063239,78.83333333333334,25382.0,394.0,2777.9670879244804
cider_nodes40_domains8_req1000,40,8,4,30.0,ilrsa_style,500,500,467,33,467.40546300419396,1070.98849383588,1114.133666666657,33371.0,0.0,0.0,0.0,0.0,1.0,0.018655602650588025,1112.3666666666634,32439.0,0.0,1268.5562148690224
cider_nodes40_domains8_req1000,40,8,4,100.0,registry,500,500,467,33,103.51257004791773,311.3645723537744,336.38439158381414,33371.0,0.0,0.0,0.0,0.0,1.0,0.06218534216862675,336.04239158381404,27361.0,0.0,1374.727264046669
cider_nodes40_domains8_req1000,40,8,4,100.0,dragonfly_style,500,500,467,33,14.048031082855703,45.54599604627111,56.32893842665133,3359.0,30012.0,6189.0,23823.0,89.93437415720236,1.0,0.9999999999999999,33.90954651478864,24894.0,699.0,2669.644095003605
cider_nodes40_domains8_req1000,40,8,4,100.0,peersync_style,500,500,467,33,14.118634662850758,48.44268662698738,53.287817631677015,3139.0,30232.0,7803.0,22429.0,90.59362919900512,1.0,1.0,31.735069859337862,27540.0,1586.0,6099.005430936813
