base_requests,target_requests,cache_scale,wan_mb_s,baseline,num_seeds,mean_ready_s_mean,mean_ready_s_ci95,p95_ready_s_mean,p95_ready_s_ci95,makespan_s_mean,makespan_s_ci95,registry_mb_mean,registry_mb_ci95,peer_mb_mean,peer_mb_ci95,p2p_offload_pct_mean,p2p_offload_pct_ci95,runtime_ms_mean,runtime_ms_ci95
1000,500,1.0,10.0,metapipe_reactive_style,20,380.71928172144175,21.72559500452158,722.2471987074712,24.0628109162273,786.0666544642858,28.794648642144352,7791.65,287.9245748781814,7207.95,550.3349531549485,47.82949934096226,2.4352072199255073,177.69251763820648,9.968832895880432
1000,500,1.0,10.0,peersync_style,20,379.1773530938461,27.650853713328296,635.9644784618883,25.407775998524702,674.9494224702385,28.95697998394477,6668.35,291.0583385963016,8331.25,477.00622740828396,55.433819733894126,1.9058502554701056,228.8874838501215,11.392933542742083
1000,500,1.0,10.0,registry,20,674.5198911087391,42.43138246142096,1386.705,51.6458589333804,1499.9599999999998,51.85049674580987,14999.6,518.5049674580989,0.0,0.0,0.0,0.0,110.69585606455803,5.371556286743602
1000,500,1.0,30.0,dragonfly_style,20,137.28261189405794,9.692978289533754,245.4738187260799,8.787924180390984,269.4520209523807,10.154748631288673,7946.8,313.9314415181442,7052.8,513.6829583159985,46.843503145612395,2.3189417526752156,128.51278111338615,6.417011286509741
1000,500,1.0,30.0,ilrsa_style,20,292.7112122856106,17.01077949965541,497.56666666666763,17.481311499872977,499.9866666666676,17.283498915269895,14999.6,518.5049674580989,0.0,0.0,0.0,0.0,280.5529974400997,17.693044003054617
1000,500,1.0,30.0,metapipe_reactive_style,20,129.21547708681214,7.297942948623302,256.38303547469167,9.851698356744595,273.63190842334944,10.07514597621641,7714.1,313.78199730662067,7285.5,522.6794566022149,48.38656860066117,2.4076247775964403,179.52175252139568,10.138041249026093
1000,500,1.0,30.0,peersync_style,20,129.41667585604048,10.181629017944157,224.21871677583943,8.891682374773758,235.64401134075527,10.32712699896124,6650.8,333.9938672608841,8348.8,465.06358369067976,55.58969719662169,1.9576290148477082,230.51903657615185,11.590151503660563
1000,500,1.0,30.0,registry,20,224.83996370291337,14.143794153807033,462.23500000000075,17.215286311126807,499.9866666666676,17.2834989152699,14999.6,518.5049674580989,0.0,0.0,0.0,0.0,109.14185903966427,5.28258261502063
1000,500,1.0,100.0,dragonfly_style,20,44.78197862713658,4.169052766488964,88.08939219260778,5.3385189765338215,97.35414064398,4.829803382524799,7867.65,313.48535072860955,7131.95,496.86370096319007,47.389499997896664,2.2235963786187467,129.75387685000896,6.253487420024948
1000,500,1.0,100.0,ilrsa_style,20,87.93501493158348,5.117179806257422,150.82616666666684,5.760458444364525,151.965041666667,5.654808808310173,14999.6,518.5049674580989,0.0,0.0,0.0,0.0,280.6582298129797,17.810695954805528
1000,500,1.0,100.0,metapipe_reactive_style,20,40.5329939165913,2.4824341302722646,89.07171290494993,4.368742358184362,100.73352280970667,4.662988510798978,7784.55,285.04884133909286,7215.05,489.4079185661958,47.930796194761086,2.142233906048642,182.83342719078064,10.760335910156192
1000,500,1.0,100.0,peersync_style,20,42.850442063161594,4.322762481704766,84.2131810550997,5.71340541982397,92.99436694686796,5.591141462128327,6720.45,320.74037501071166,8279.15,436.1696733093458,55.13791577464085,1.7899323560628297,228.84698025882244,10.900199158128697
1000,500,1.0,100.0,registry,20,67.47398496262349,4.245859855415457,138.6704999999997,5.164585893338049,151.96504166666642,5.6548088083101335,14999.6,518.5049674580989,0.0,0.0,0.0,0.0,109.18612107634544,5.280103788343477
1000,500,2.0,10.0,dragonfly_style,20,47.17178730636638,7.6469075261717006,216.23640092220575,20.68758943370317,265.92525000000006,26.36730550888759,2609.35,259.477060708299,4756.55,585.8237452331109,64.0385963175303,3.497315181147653,86.75281554460526,6.805772741670831
1000,500,2.0,10.0,ilrsa_style,20,167.10683655845008,22.760608428299633,691.97,72.01175674493129,736.5900000000008,64.58206303161414,7365.9,645.8206303161406,0.0,0.0,0.0,0.0,145.11375464498997,16.824826409957318
1000,500,2.0,10.0,metapipe_reactive_style,20,45.08487649757373,7.138638987944102,221.85655373233865,25.063646379495967,260.53131812793947,26.22696302089251,2540.9,261.97845180781866,4825.0,645.1234377438329,64.73958683387008,4.043820501573204,112.09882758557796,10.180562989684162
1000,500,2.0,10.0,peersync_style,20,42.01112931476065,7.091986307881612,188.52137763723556,21.11263706811466,213.9529500000001,20.279297111921547,2068.0,211.16214223336578,5297.9,707.163750293367,70.90039679152437,3.9015784511462615,154.74094115197659,13.471945128764485
1000,500,2.0,10.0,registry,20,123.77073828010936,17.935282889088704,616.405,64.74723310936157,736.59,64.58206303161404,7365.9,645.8206303161406,0.0,0.0,0.0,0.0,78.21838743984699,6.0491719699006135
1000,500,2.0,30.0,dragonfly_style,20,16.19291447221248,2.4724380849389966,73.05163797435334,6.89872353411305,92.51455184358466,8.007324304659464,2563.8,244.3213609820648,4802.1,599.3362555054993,64.57502222186295,3.510538824106871,87.91040554642677,6.922730652242328
1000,500,2.0,30.0,ilrsa_style,20,55.70227885281666,7.586869476099874,230.65666666666635,24.00391891497708,245.52999999999992,21.527354343871526,7365.9,645.8206303161406,0.0,0.0,0.0,0.0,144.95264738798141,16.937111304592246
1000,500,2.0,30.0,metapipe_reactive_style,20,15.434028909467896,2.351746705955115,75.34615743403995,7.791057990840775,91.19182319827468,8.785638677210176,2482.3,265.7534471116919,4883.6,667.0533629963222,65.45202455517597,4.216011348510639,113.29155713319778,10.37470080976234
1000,500,2.0,30.0,peersync_style,20,14.732769461518775,2.289515145242947,64.85226419093918,6.394213933305432,78.10259306792331,6.604989801109557,2068.0,211.16214223336578,5297.9,707.163750293367,70.90039679152437,3.9015784511462615,154.28072549402714,12.91841570661247
1000,500,2.0,30.0,registry,20,41.25691276003642,5.978427629696223,205.4683333333331,21.582411036453802,245.52999999999977,21.527354343871338,7365.9,645.8206303161406,0.0,0.0,0.0,0.0,76.60917453467846,6.042487894352866
1000,500,2.0,100.0,dragonfly_style,20,5.84792529587255,0.8295524833625114,27.33004466521989,3.3519021998101137,39.3738417756283,4.014319656382483,2613.15,287.68572715434385,4752.75,602.9185817632202,63.953256370694696,3.8553574304525555,89.13249932229519,7.02261912601501
1000,500,2.0,100.0,ilrsa_style,20,16.814863204389432,2.2755473829399544,69.58004166666666,7.337597566115825,76.08075000000002,6.62797626637122,7365.9,645.8206303161406,0.0,0.0,0.0,0.0,145.07407434284687,16.828884065305854
1000,500,2.0,100.0,metapipe_reactive_style,20,5.329736650720336,0.7129764654873775,26.813953845163446,2.8112769376264226,39.869874549624775,3.6402118155248955,2666.75,270.5361872685026,4699.15,626.3139313263482,63.05371083708276,4.075224352460762,114.82593566179276,10.249279524453652
1000,500,2.0,100.0,peersync_style,20,5.63430829047711,0.816673910535601,25.952362639153417,3.420627219667054,37.38041276232471,3.980193451156037,2068.0,211.16214223336578,5297.9,707.163750293367,70.90039679152437,3.9015784511462615,154.41956892609596,13.669317153418422
1000,500,2.0,100.0,registry,20,12.41968464539872,1.7966520818485736,61.64050000000001,6.474723310936181,76.08075000000002,6.627976266371249,7365.9,645.8206303161406,0.0,0.0,0.0,0.0,76.60087160766125,5.998847124082631
